run_accession	study_accession	library_name	library_strategy	run_alias	fastq_ftp	sample_alias	sample_title
SRR19064773	PRJNA834801	DP284	WGS	DP284_S294_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/073/SRR19064773/SRR19064773_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/073/SRR19064773/SRR19064773_2.fastq.gz	DP284	human gut metagenome
SRR19064774	PRJNA834801	DP282	WGS	DP282_S292_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/074/SRR19064774/SRR19064774_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/074/SRR19064774/SRR19064774_2.fastq.gz	DP282	human gut metagenome
SRR19064775	PRJNA834801	DC064	WGS	DC064_S245_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/075/SRR19064775/SRR19064775_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/075/SRR19064775/SRR19064775_2.fastq.gz	DC064	human gut metagenome
SRR19064778	PRJNA834801	DP281	WGS	DP281_S288_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/078/SRR19064778/SRR19064778_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/078/SRR19064778/SRR19064778_2.fastq.gz	DP281	human gut metagenome
SRR19064780	PRJNA834801	DP277	WGS	DP277_S271_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/080/SRR19064780/SRR19064780_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/080/SRR19064780/SRR19064780_2.fastq.gz	DP277	human gut metagenome
SRR19064781	PRJNA834801	DP276	WGS	DP276_S270_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/081/SRR19064781/SRR19064781_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/081/SRR19064781/SRR19064781_2.fastq.gz	DP276	human gut metagenome
SRR19064787	PRJNA834801	DC063	WGS	DC063_S240_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/087/SRR19064787/SRR19064787_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/087/SRR19064787/SRR19064787_2.fastq.gz	DC063	human gut metagenome
SRR19064796	PRJNA834801	DP236	WGS	DP236_S234_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/096/SRR19064796/SRR19064796_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/096/SRR19064796/SRR19064796_2.fastq.gz	DP236	human gut metagenome
SRR19064798	PRJNA834801	DC058	WGS	DC058_S230_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/098/SRR19064798/SRR19064798_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/098/SRR19064798/SRR19064798_2.fastq.gz	DC058	human gut metagenome
SRR19064799	PRJNA834801	DP225	WGS	DP225_S223_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/099/SRR19064799/SRR19064799_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/099/SRR19064799/SRR19064799_2.fastq.gz	DP225	human gut metagenome
SRR19064810	PRJNA834801	DP208	WGS	DP208_S206_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/010/SRR19064810/SRR19064810_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/010/SRR19064810/SRR19064810_2.fastq.gz	DP208	human gut metagenome
SRR19064812	PRJNA834801	DP181	WGS	DP181_S179_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/012/SRR19064812/SRR19064812_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/012/SRR19064812/SRR19064812_2.fastq.gz	DP181	human gut metagenome
SRR19064813	PRJNA834801	DP180	WGS	DP180_S178_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/013/SRR19064813/SRR19064813_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/013/SRR19064813/SRR19064813_2.fastq.gz	DP180	human gut metagenome
SRR19064814	PRJNA834801	DP184	WGS	DP184_S182_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/014/SRR19064814/SRR19064814_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/014/SRR19064814/SRR19064814_2.fastq.gz	DP184	human gut metagenome
SRR19064821	PRJNA834801	DP171	WGS	DP171_S170_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/021/SRR19064821/SRR19064821_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/021/SRR19064821/SRR19064821_2.fastq.gz	DP171	human gut metagenome
SRR19064823	PRJNA834801	DP170	WGS	DP170_S169_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/023/SRR19064823/SRR19064823_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/023/SRR19064823/SRR19064823_2.fastq.gz	DP170	human gut metagenome
SRR19064825	PRJNA834801	DP167	WGS	DP167_S166_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/025/SRR19064825/SRR19064825_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/025/SRR19064825/SRR19064825_2.fastq.gz	DP167	human gut metagenome
SRR19064828	PRJNA834801	DP162	WGS	DP162_S161_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/028/SRR19064828/SRR19064828_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/028/SRR19064828/SRR19064828_2.fastq.gz	DP162	human gut metagenome
SRR19064832	PRJNA834801	DC050	WGS	DC050_S212_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/032/SRR19064832/SRR19064832_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/032/SRR19064832/SRR19064832_2.fastq.gz	DC050	human gut metagenome
SRR19064833	PRJNA834801	DP159	WGS	DP159_S158_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/033/SRR19064833/SRR19064833_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/033/SRR19064833/SRR19064833_2.fastq.gz	DP159	human gut metagenome
SRR19064843	PRJNA834801	DP152	WGS	DP152_S151_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/043/SRR19064843/SRR19064843_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/043/SRR19064843/SRR19064843_2.fastq.gz	DP152	human gut metagenome
SRR19064846	PRJNA834801	DP147	WGS	DP147_S146_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/046/SRR19064846/SRR19064846_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/046/SRR19064846/SRR19064846_2.fastq.gz	DP147	human gut metagenome
SRR19064849	PRJNA834801	DP139	WGS	DP139_S138_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/049/SRR19064849/SRR19064849_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/049/SRR19064849/SRR19064849_2.fastq.gz	DP139	human gut metagenome
SRR19064851	PRJNA834801	DP144	WGS	DP144_S143_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/051/SRR19064851/SRR19064851_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/051/SRR19064851/SRR19064851_2.fastq.gz	DP144	human gut metagenome
SRR19064856	PRJNA834801	DP035	WGS	DP035_S35_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/056/SRR19064856/SRR19064856_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/056/SRR19064856/SRR19064856_2.fastq.gz	DP035	human gut metagenome
SRR19064860	PRJNA834801	DC035	WGS	DC035_S144_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/060/SRR19064860/SRR19064860_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/060/SRR19064860/SRR19064860_2.fastq.gz	DC035	human gut metagenome
SRR19064863	PRJNA834801	DP027	WGS	DP027_S27_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/063/SRR19064863/SRR19064863_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/063/SRR19064863/SRR19064863_2.fastq.gz	DP027	human gut metagenome
SRR19064864	PRJNA834801	DP026	WGS	DP026_S26_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/064/SRR19064864/SRR19064864_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/064/SRR19064864/SRR19064864_2.fastq.gz	DP026	human gut metagenome
SRR19064865	PRJNA834801	DP029	WGS	DP029_S29_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/065/SRR19064865/SRR19064865_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/065/SRR19064865/SRR19064865_2.fastq.gz	DP029	human gut metagenome
SRR19064868	PRJNA834801	DP022	WGS	DP022_S22_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/068/SRR19064868/SRR19064868_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/068/SRR19064868/SRR19064868_2.fastq.gz	DP022	human gut metagenome
SRR19064871	PRJNA834801	DP019	WGS	DP019_S19_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/071/SRR19064871/SRR19064871_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/071/SRR19064871/SRR19064871_2.fastq.gz	DP019	human gut metagenome
SRR19064877	PRJNA834801	DP012	WGS	DP012_S12_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/077/SRR19064877/SRR19064877_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/077/SRR19064877/SRR19064877_2.fastq.gz	DP012	human gut metagenome
SRR19064878	PRJNA834801	DP011	WGS	DP011_S11_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/078/SRR19064878/SRR19064878_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/078/SRR19064878/SRR19064878_2.fastq.gz	DP011	human gut metagenome
SRR19064881	PRJNA834801	DP007	WGS	DP007_S7_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/081/SRR19064881/SRR19064881_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/081/SRR19064881/SRR19064881_2.fastq.gz	DP007	human gut metagenome
SRR19064886	PRJNA834801	DP003	WGS	DP003_S3_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/086/SRR19064886/SRR19064886_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/086/SRR19064886/SRR19064886_2.fastq.gz	DP003	human gut metagenome
SRR19064338	PRJNA834801	DC071	WGS	DC071_S279_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/038/SRR19064338/SRR19064338_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/038/SRR19064338/SRR19064338_2.fastq.gz	DC071	human gut metagenome
SRR19064887	PRJNA834801	DP002	WGS	DP002_S2_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/087/SRR19064887/SRR19064887_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/087/SRR19064887/SRR19064887_2.fastq.gz	DP002	human gut metagenome
SRR19064888	PRJNA834801	DP001	WGS	DP001_S1_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/088/SRR19064888/SRR19064888_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/088/SRR19064888/SRR19064888_2.fastq.gz	DP001	human gut metagenome
SRR19064340	PRJNA834801	DP373	WGS	DP373_UAB832_S57_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/040/SRR19064340/SRR19064340_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/040/SRR19064340/SRR19064340_2.fastq.gz	DP373	human gut metagenome
SRR19064890	PRJNA834801	SC0637	WGS	SC0637_UAB832_S92_L004_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/090/SRR19064890/SRR19064890_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/090/SRR19064890/SRR19064890_2.fastq.gz	SC0637	human gut metagenome
SRR19064341	PRJNA834801	DP371	WGS	DP371_UAB832_S56_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/041/SRR19064341/SRR19064341_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/041/SRR19064341/SRR19064341_2.fastq.gz	DP371	human gut metagenome
SRR19064893	PRJNA834801	DC032	WGS	DC032_S133_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/093/SRR19064893/SRR19064893_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/093/SRR19064893/SRR19064893_2.fastq.gz	DC032	human gut metagenome
SRR19064898	PRJNA834801	DC305	WGS	DC305_UAB832_S68_L004_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/098/SRR19064898/SRR19064898_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/098/SRR19064898/SRR19064898_2.fastq.gz	DC305	human gut metagenome
SRR19064342	PRJNA834801	DP369	WGS	DP369_UAB832_S55_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/042/SRR19064342/SRR19064342_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/042/SRR19064342/SRR19064342_2.fastq.gz	DP369	human gut metagenome
SRR19064899	PRJNA834801	DC302	WGS	DC302_UAB832_S67_L004_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/099/SRR19064899/SRR19064899_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/099/SRR19064899/SRR19064899_2.fastq.gz	DC302	human gut metagenome
SRR19064344	PRJNA834801	DP367	WGS	DP367_UAB832_S53_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/044/SRR19064344/SRR19064344_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/044/SRR19064344/SRR19064344_2.fastq.gz	DP367	human gut metagenome
SRR19064900	PRJNA834801	DC300	WGS	DC300_UAB832V2_S96_L004_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/000/SRR19064900/SRR19064900_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/000/SRR19064900/SRR19064900_2.fastq.gz	DC300	human gut metagenome
SRR19064347	PRJNA834801	DP361	WGS	DP361_UAB832_S50_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/047/SRR19064347/SRR19064347_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/047/SRR19064347/SRR19064347_2.fastq.gz	DP361	human gut metagenome
SRR19064901	PRJNA834801	DC298	WGS	DC298_UAB832_S66_L004_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/001/SRR19064901/SRR19064901_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/001/SRR19064901/SRR19064901_2.fastq.gz	DC298	human gut metagenome
SRR19064353	PRJNA834801	DP260	WGS	DP260_S256_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/053/SRR19064353/SRR19064353_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/053/SRR19064353/SRR19064353_2.fastq.gz	DP260	human gut metagenome
SRR19064903	PRJNA834801	DC296	WGS	DC296_UAB832V2_S95_L004_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/003/SRR19064903/SRR19064903_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/003/SRR19064903/SRR19064903_2.fastq.gz	DC296	human gut metagenome
SRR19064358	PRJNA834801	DP253	WGS	DP253_S251_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/058/SRR19064358/SRR19064358_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/058/SRR19064358/SRR19064358_2.fastq.gz	DP253	human gut metagenome
SRR19064916	PRJNA834801	DC226	WGS	DC226_UAB832_S80_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/016/SRR19064916/SRR19064916_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/016/SRR19064916/SRR19064916_2.fastq.gz	DC226	human gut metagenome
SRR19064917	PRJNA834801	DC224	WGS	DC224_UAB832_S79_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/017/SRR19064917/SRR19064917_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/017/SRR19064917/SRR19064917_2.fastq.gz	DC224	human gut metagenome
SRR19064359	PRJNA834801	DP256	WGS	DP256_S254_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/059/SRR19064359/SRR19064359_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/059/SRR19064359/SRR19064359_2.fastq.gz	DP256	human gut metagenome
SRR19064361	PRJNA834801	DP250	WGS	DP250_S248_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/061/SRR19064361/SRR19064361_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/061/SRR19064361/SRR19064361_2.fastq.gz	DP250	human gut metagenome
SRR19064921	PRJNA834801	DC219	WGS	DC219_UAB832_S76_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/021/SRR19064921/SRR19064921_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/021/SRR19064921/SRR19064921_2.fastq.gz	DC219	human gut metagenome
SRR19064922	PRJNA834801	DC218	WGS	DC218_UAB832_S75_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/022/SRR19064922/SRR19064922_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/022/SRR19064922/SRR19064922_2.fastq.gz	DC218	human gut metagenome
SRR19064924	PRJNA834801	DC216	WGS	DC216_UAB832_S73_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/024/SRR19064924/SRR19064924_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/024/SRR19064924/SRR19064924_2.fastq.gz	DC216	human gut metagenome
SRR19064926	PRJNA834801	DC214	WGS	DC214_UAB832_S46_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/026/SRR19064926/SRR19064926_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/026/SRR19064926/SRR19064926_2.fastq.gz	DC214	human gut metagenome
SRR19064930	PRJNA834801	DC209	WGS	DC209_UAB832_S43_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/030/SRR19064930/SRR19064930_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/030/SRR19064930/SRR19064930_2.fastq.gz	DC209	human gut metagenome
SRR19064935	PRJNA834801	DC131	WGS	DC131_S337_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/035/SRR19064935/SRR19064935_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/035/SRR19064935/SRR19064935_2.fastq.gz	DC131	human gut metagenome
SRR19064940	PRJNA834801	DC125	WGS	DC125_S331_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/040/SRR19064940/SRR19064940_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/040/SRR19064940/SRR19064940_2.fastq.gz	DC125	human gut metagenome
SRR19064942	PRJNA834801	DC120	WGS	DC120_S326_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/042/SRR19064942/SRR19064942_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/042/SRR19064942/SRR19064942_2.fastq.gz	DC120	human gut metagenome
SRR19064362	PRJNA834801	DP249	WGS	DP249_S247_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/062/SRR19064362/SRR19064362_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/062/SRR19064362/SRR19064362_2.fastq.gz	DP249	human gut metagenome
SRR19064944	PRJNA834801	DC123	WGS	DC123_S329_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/044/SRR19064944/SRR19064944_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/044/SRR19064944/SRR19064944_2.fastq.gz	DC123	human gut metagenome
SRR19064950	PRJNA834801	DC112	WGS	DC112_S319_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/050/SRR19064950/SRR19064950_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/050/SRR19064950/SRR19064950_2.fastq.gz	DC112	human gut metagenome
SRR19064958	PRJNA834801	DC083	WGS	DC083_S291_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/058/SRR19064958/SRR19064958_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/058/SRR19064958/SRR19064958_2.fastq.gz	DC083	human gut metagenome
SRR19064959	PRJNA834801	DP506	WGS	DP506_UAB832_S15_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/059/SRR19064959/SRR19064959_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/059/SRR19064959/SRR19064959_2.fastq.gz	DP506	human gut metagenome
SRR19064960	PRJNA834801	DP504	WGS	DP504_UAB832_S14_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/060/SRR19064960/SRR19064960_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/060/SRR19064960/SRR19064960_2.fastq.gz	DP504	human gut metagenome
SRR19064367	PRJNA834801	DP245	WGS	DP245_S243_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/067/SRR19064367/SRR19064367_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/067/SRR19064367/SRR19064367_2.fastq.gz	DP245	human gut metagenome
SRR19064966	PRJNA834801	DP497	WGS	DP497_UAB832_S7_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/066/SRR19064966/SRR19064966_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/066/SRR19064966/SRR19064966_2.fastq.gz	DP497	human gut metagenome
SRR19064378	PRJNA834801	DC149	WGS	DC149_S355_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/078/SRR19064378/SRR19064378_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/078/SRR19064378/SRR19064378_2.fastq.gz	DC149	human gut metagenome
SRR19064970	PRJNA834801	DP494	WGS	DP494_UAB832_S5_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/070/SRR19064970/SRR19064970_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/070/SRR19064970/SRR19064970_2.fastq.gz	DP494	human gut metagenome
SRR19064973	PRJNA834801	DP491	WGS	DP491_UAB832_S2_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/073/SRR19064973/SRR19064973_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/073/SRR19064973/SRR19064973_2.fastq.gz	DP491	human gut metagenome
SRR19064975	PRJNA834801	DP356	WGS	DP356_UAB832_S47_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/075/SRR19064975/SRR19064975_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/075/SRR19064975/SRR19064975_2.fastq.gz	DP356	human gut metagenome
SRR19064382	PRJNA834801	DC147	WGS	DC147_S353_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/082/SRR19064382/SRR19064382_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/082/SRR19064382/SRR19064382_2.fastq.gz	DC147	human gut metagenome
SRR19064977	PRJNA834801	DP628	WGS	DP628_UAB832_S49_L004_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/077/SRR19064977/SRR19064977_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/077/SRR19064977/SRR19064977_2.fastq.gz	DP628	human gut metagenome
SRR19064979	PRJNA834801	DP627	WGS	DP627_UAB832_S48_L004_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/079/SRR19064979/SRR19064979_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/079/SRR19064979/SRR19064979_2.fastq.gz	DP627	human gut metagenome
SRR19064385	PRJNA834801	DC140	WGS	DC140_S346_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/085/SRR19064385/SRR19064385_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/085/SRR19064385/SRR19064385_2.fastq.gz	DC140	human gut metagenome
SRR19064983	PRJNA834801	DP623	WGS	DP623_UAB832_S44_L004_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/083/SRR19064983/SRR19064983_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/083/SRR19064983/SRR19064983_2.fastq.gz	DP623	human gut metagenome
SRR19064985	PRJNA834801	DP620	WGS	DP620_UAB832_S41_L004_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/085/SRR19064985/SRR19064985_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/085/SRR19064985/SRR19064985_2.fastq.gz	DP620	human gut metagenome
